product_name,brands,target,image_url,nutriscore_grade
Best products,Best,beverages,https://images.openfoodfacts.org/images/products/718/791/618/5540/front_fr.4.400.jpg,c
Topi'fruit multivitaminé,Leader Price,beverages,https://images.openfoodfacts.org/images/products/326/385/500/3399/front_fr.4.400.jpg,d
Herboristeria Tee Christmas,,beverages,https://images.openfoodfacts.org/images/products/761/210/209/0013/front_fr.3.400.jpg,b
CREAMY CHOCOLATE MEAL REPLACEMENT SHAKE,SlimFast,beverages,https://images.openfoodfacts.org/images/products/000/834/650/0086/front_en.46.400.jpg,b
Infruision,Infruision,beverages,https://images.openfoodfacts.org/images/products/350/336/200/1014/front_fr.4.400.jpg,e
Buratino,,beverages,https://images.openfoodfacts.org/images/products/403/095/760/4057/front_fr.3.400.jpg,b
Refresco orgánico de limón Belvoir,Belvoir,beverages,https://images.openfoodfacts.org/images/products/502/201/917/0319/front_fr.24.400.jpg,d
Smoothie pomme&cranberry,Monoprix Bio,beverages,https://images.openfoodfacts.org/images/products/335/003/342/0656/front_fr.4.400.jpg,e
arancia rossa,"Parmalat, Santal",beverages,https://images.openfoodfacts.org/images/products/800/258/004/0669/front_fr.4.400.jpg,c
Innocent Orange & Carrot Juice,Innocent,beverages,https://images.openfoodfacts.org/images/products/503/886/213/2312/front_fr.8.400.jpg,d
Jus de pommes,Moulin Des Moines,beverages,https://images.openfoodfacts.org/images/products/334/743/801/1312/front_fr.4.400.jpg,d
Pure detox,Natural Mojo,beverages,https://images.openfoodfacts.org/images/products/425/134/760/0064/front_fr.10.400.jpg,c
Gazzosa Bio Tomarchio,Tomarchio,beverages,,e
Kraeuterlikoer,Jagdstolz,beverages,https://images.openfoodfacts.org/images/products/000/002/000/5245/front_fr.5.400.jpg,unknown
Lillet Rosé White Peach 3er-Pack,"Lillet, Pernod Ricard",beverages,,unknown
"Cappuccino Carambar MAXWELL House, recharge de",Maxwell House,beverages,,e
Le jus,Gaspard,beverages,https://images.openfoodfacts.org/images/products/323/633/044/6493/front_fr.4.400.jpg,e
Ergyépur - 250 ML - Nutergia,Nutergia,beverages,https://images.openfoodfacts.org/images/products/340/159/814/7387/front_fr.10.400.jpg,b
Jus de pomme,Marc Ballat,beverages,https://images.openfoodfacts.org/images/products/071/812/203/2075/front_fr.4.400.jpg,e
Jus De Pomme Carotte,Beutelsbacher,beverages,,e
Boissons aux Fruits 2L ananas mangue,Diego,beverages,https://images.openfoodfacts.org/images/products/329/756/086/1777/front_fr.19.400.jpg,e
Eau kaqun,Kaqun,beverages,https://images.openfoodfacts.org/images/products/599/988/205/0102/front_fr.21.400.jpg,b
Jus de pomme cassis pétillant,Les Vergers De La Manse,beverages,https://images.openfoodfacts.org/images/products/344/787/002/7015/front_fr.16.400.jpg,c
Eau gaseuse,"Nestlé, San Pellegrino",beverages,https://images.openfoodfacts.org/images/products/800/227/014/6671/front_fr.17.400.jpg,b
Momenti,"Nestlé, San Pellegrino",beverages,https://images.openfoodfacts.org/images/products/800/227/081/6772/front_fr.3.400.jpg,b
"Mango, Pineapple & Passion Fruit Smoothie",Marks & Spencer,beverages,https://images.openfoodfacts.org/images/products/000/000/092/2814/front_fr.4.400.jpg,e
Apple Spritzer,Gerolsteiner,beverages,https://images.openfoodfacts.org/images/products/400/151/300/8381/front_fr.4.400.jpg,c
Jus de pomme-cassis,Vergers De Mespleaux,beverages,https://images.openfoodfacts.org/images/products/376/018/794/0182/front_fr.4.400.jpg,e
Pack 12X15CL Oasis Tropical,Oasis tropical,beverages,,unknown
SHIVA TOP,Compagnie Royale Des Indes Orientales,beverages,https://images.openfoodfacts.org/images/products/376/025/681/0040/front_fr.4.400.jpg,b
Jus de 12 fruits pressés,Tropicana,beverages,,e
Fruit Action Sap Appelsap,Fruit Action,beverages,,e
Herbal infusion 9 herbs,Milford,beverages,https://images.openfoodfacts.org/images/products/900/222/101/1590/front_fr.4.400.jpg,b
Michel Sunshine,Michel,beverages,https://images.openfoodfacts.org/images/products/561/706/717/8259/front_fr.4.400.jpg,e
Limonade mangue,Elixia,beverages,https://images.openfoodfacts.org/images/products/376/004/517/5077/front_fr.19.400.jpg,d
Ramy,Ramy,beverages,https://images.openfoodfacts.org/images/products/613/250/291/0526/front_fr.8.400.jpg,e
Arizona Antioxidant + Blueberry White Tea,Arizona,beverages,https://images.openfoodfacts.org/images/products/061/300/872/1015/front_fr.4.400.jpg,e
1871 signature Earl Grey,The East India Company London,beverages,https://images.openfoodfacts.org/images/products/502/426/802/4566/front_fr.4.400.jpg,b
Thé Earl Grey Boîte Métal,Kusmi tea,beverages,https://images.openfoodfacts.org/images/products/358/580/100/0291/front_fr.4.400.jpg,b
Summer Splash,Mautner Markhof 1841,beverages,https://images.openfoodfacts.org/images/products/901/190/019/4752/front_fr.4.400.jpg,e
Diabolo saveur grenadine 1.5L,Cora,beverages,,e
Boisson saveur chocolat noir,Cote d’Or,beverages,https://images.openfoodfacts.org/images/products/762/230/041/8403/front_fr.4.400.jpg,e
Sweet lilly,Gimber,beverages,https://images.openfoodfacts.org/images/products/543/000/243/4988/front_fr.8.400.jpg,e
Menthe Nana,Espig,beverages,https://images.openfoodfacts.org/images/products/310/287/001/0381/front_fr.14.400.jpg,b
Cola La Loère,La Loère,beverages,https://images.openfoodfacts.org/images/products/376/021/231/0027/front_fr.15.400.jpg,c
P Te De Gingembre Oroshi Shoga,,beverages,https://images.openfoodfacts.org/images/products/490/240/265/3036/front_fr.3.400.jpg,e
Tourtel - 24x25cl can tourtel twist citron - 0.00 degre alcool,Tourtel,beverages,,c
Super day mix,Diet Food,beverages,https://images.openfoodfacts.org/images/products/590/154/927/5223/front_fr.14.400.jpg,e
Lemonade Organic Phoenix 330ml,The Better Drinks,beverages,https://images.openfoodfacts.org/images/products/941/349/400/0462/front_fr.4.400.jpg,e
Boisson aux graines de basilic goût de fraise,,beverages,https://images.openfoodfacts.org/images/products/426/046/641/1840/front_fr.3.400.jpg,unknown
The,"Pure Leaf, Pure via",beverages,https://images.openfoodfacts.org/images/products/871/410/025/9672/front_fr.6.400.jpg,c
Smoothie Red Berry,Carrefour,beverages,https://images.openfoodfacts.org/images/products/540/010/100/1381/front_fr.4.400.jpg,d
Famous energy drink,Diuke,beverages,https://images.openfoodfacts.org/images/products/329/290/919/7500/front_fr.4.400.jpg,c
Café,Le Bonifieur,beverages,https://images.openfoodfacts.org/images/products/342/973/322/2485/front_fr.11.400.jpg,b
Harpagophytum (griffe Du Diable) Extrait De Plante Fraîche Bio - 50 ML - Biover,Bioverde,beverages,,b
Dat'up,Dat'up,beverages,https://images.openfoodfacts.org/images/products/377/000/712/5002/front_fr.4.400.jpg,e
Mojito,L’ordinaire,beverages,https://images.openfoodfacts.org/images/products/327/179/143/6492/front_fr.15.400.jpg,e
Tea Of Mind,,beverages,https://images.openfoodfacts.org/images/products/859/401/843/2196/front_fr.4.400.jpg,unknown
Visne Nektari Afyon (cerise) Tropicana,Tropicana,beverages,https://images.openfoodfacts.org/images/products/869/057/400/2481/front_fr.5.400.jpg,e
Oasis tropical,"Oasis, Oasis tropical",beverages,https://images.openfoodfacts.org/images/products/312/448/018/3798/front_fr.4.400.jpg,e
Baby thè deteinato pesca,"Baby The, San Benedetto",beverages,https://images.openfoodfacts.org/images/products/800/162/000/4173/front_fr.11.400.jpg,d
Pur jus pomme griotte THOMAS LEPRINCE,Thomas Le Prince,beverages,,c
P'tit Quinquin,Saveurs En Or,beverages,,d
Ice tea Pocket,"Lipton, Unilever",beverages,https://images.openfoodfacts.org/images/products/871/410/081/5533/front_fr.4.400.jpg,c
Drench Peach And Mango,Drench,beverages,,c
WOW détox charbon,WOW,beverages,https://images.openfoodfacts.org/images/products/506/045/632/0447/front_fr.28.400.jpg,c
Nestle Clinutren Dessert HC / HP Pêche - 4 Boutei?,,beverages,,d
Thé instantané au gingembre,Ann,beverages,,d
Pistou d'ail des ours,Incorrect bar code for product,beverages,https://images.openfoodfacts.org/images/products/invalid/front_fr.21.400.jpg,unknown
Pop’s ananas,Sorinord,beverages,https://images.openfoodfacts.org/images/products/327/744/000/1622/front_fr.4.400.jpg,e
Les Coteaux Nantais apibul aux pommes framboises bio,Planet Bio,beverages,,d
Crème d’Agrumes,GIFFARD,beverages,,unknown
Jus de pomme,L’hermitiere,beverages,https://images.openfoodfacts.org/images/products/376/005/421/0035/front_fr.15.400.jpg,e
cotes du Jura,,beverages,https://images.openfoodfacts.org/images/products/376/004/170/4158/front_fr.3.400.jpg,unknown
Rotui top kid,Rotui,beverages,https://images.openfoodfacts.org/images/products/008/800/971/0212/front_fr.4.400.jpg,e
Jus de raisin blanc,La Vie Claire,beverages,https://images.openfoodfacts.org/images/products/326/619/100/1197/front_fr.4.400.jpg,e
Clara sabor limon,mahou,beverages,https://images.openfoodfacts.org/images/products/841/132/700/0161/front_fr.3.400.jpg,unknown
"Saveur d'Hiver raisin, cannelle","Marque Repère, Jafaden",beverages,https://images.openfoodfacts.org/images/products/356/470/652/1469/front_fr.4.400.jpg,d
Le coffret parfumé,Lipton,beverages,https://images.openfoodfacts.org/images/products/325/456/022/5954/front_fr.4.400.jpg,b
"Peach, camomile & green tea",Marks & Spencer,beverages,https://images.openfoodfacts.org/images/products/000/000/087/5141/front_fr.4.400.jpg,d
Pom’s,Rosport,beverages,https://images.openfoodfacts.org/images/products/545/003/805/0570/front_fr.15.400.jpg,d
Jus de pomme aux épices,Thomas Le Prince,beverages,https://images.openfoodfacts.org/images/products/342/318/210/3210/front_fr.4.400.jpg,e
Pommes mirabelles,Lacroix,beverages,https://images.openfoodfacts.org/images/products/377/000/033/5095/front_fr.4.400.jpg,e
Cristal coco,Saint James,beverages,https://images.openfoodfacts.org/images/products/332/217/730/1047/front_fr.3.400.jpg,unknown
Boisson Gingembre Tonique Bio,Jardin bio,beverages,https://images.openfoodfacts.org/images/products/376/002/050/9828/front_fr.24.400.jpg,c
100% pur jus de Poire Williams Pétillant,Covifruit,beverages,https://images.openfoodfacts.org/images/products/337/173/340/3817/front_fr.4.400.jpg,d
Citron vert,Badoit,beverages,https://images.openfoodfacts.org/images/products/306/832/011/2831/front_fr.7.400.jpg,b
H2O Infusion,Prozis,beverages,https://images.openfoodfacts.org/images/products/560/038/089/8164/front_fr.20.400.jpg,e
Jus d'orange sans pulpe Joker,Jocker,beverages,,e
Savia de palma Canaria,Argodey Fortaleza,beverages,https://images.openfoodfacts.org/images/products/841/097/301/3105/front_fr.4.400.jpg,e
San Pelligrino,"Nestlé, San Pellegrino",beverages,https://images.openfoodfacts.org/images/products/800/227/028/6674/front_fr.3.400.jpg,unknown
Ananas,Minute Maid,beverages,https://images.openfoodfacts.org/images/products/000/009/035/7992/front_fr.21.400.jpg,e
Jus pomme presse,Andros,beverages,,e
O'Verger,oasis,beverages,https://images.openfoodfacts.org/images/products/312/448/019/0802/front_fr.4.400.jpg,b
Nectar Cranberry,Beutelsbacher,beverages,,e
Hohes C Orangensaft,Hohes C,beverages,https://images.openfoodfacts.org/images/products/761/303/604/0044/front_fr.22.400.jpg,e
Eau fruité #ACM,La fraicherie,beverages,https://images.openfoodfacts.org/images/products/376/003/657/0768/front_fr.8.400.jpg,b
Thé gazeux bio vert,Galvanina,beverages,https://images.openfoodfacts.org/images/products/800/788/576/1820/front_fr.4.400.jpg,d
"Tropicana Essentiels Antiox pomme, framboise, acérola, myrtille PET",Tropicana,beverages,https://images.openfoodfacts.org/images/products/541/018/803/4660/front_fr.57.400.jpg,c
Sanpellegrino Pompelmo,"Nestlé, San Pellegrino",beverages,https://images.openfoodfacts.org/images/products/800/227/048/6791/front_fr.3.400.jpg,e
"0,5l Pet Flasche Pfanner",Pfanner,beverages,https://images.openfoodfacts.org/images/products/000/009/006/9321/front_fr.8.400.jpg,c
Infruision,Infruision,beverages,https://images.openfoodfacts.org/images/products/350/336/200/1014/front_fr.4.400.jpg,e
Sirop du pere michel,Laboratoires vitarmonyl,beverages,https://images.openfoodfacts.org/images/products/761/188/300/2321/front_fr.7.400.jpg,unknown
Orange mangue ananas,Valensina,beverages,https://images.openfoodfacts.org/images/products/400/949/102/0067/front_fr.4.400.jpg,c
Pu erh,China Tea,beverages,https://images.openfoodfacts.org/images/products/695/650/172/2771/front_fr.11.400.jpg,d
Akvo Boisson à l'eau et aux pommes et vitamine naturelle 315 ml,Akvo,beverages,https://images.openfoodfacts.org/images/products/590/527/973/4005/front_fr.4.400.jpg,c
Café crémaillère perou,DmBio,beverages,https://images.openfoodfacts.org/images/products/406/644/752/2464/front_fr.3.400.jpg,unknown
Captain Morgan - Dark Rum,Captain Morgan,beverages,https://images.openfoodfacts.org/images/products/500/028/102/2482/front_fr.6.400.jpg,unknown
Tisane de Noël,,beverages,https://images.openfoodfacts.org/images/products/370/145/883/3536/front_fr.3.400.jpg,unknown
Auvergnat orange,Auvergnat,beverages,https://images.openfoodfacts.org/images/products/376/013/382/3361/front_fr.4.400.jpg,d
Sprudelwasser,Bad Brückenauer,beverages,https://images.openfoodfacts.org/images/products/400/178/401/5316/front_fr.8.400.jpg,b
H2O Infusion,Prozis,beverages,https://images.openfoodfacts.org/images/products/560/038/089/8164/front_fr.20.400.jpg,e
Belte bio,Belte Bio,beverages,https://images.openfoodfacts.org/images/products/000/008/001/5383/front_fr.4.400.jpg,b
Eau de source,Eau de source,beverages,https://images.openfoodfacts.org/images/products/848/488/007/8397/front_fr.14.400.jpg,unknown
Fruit Shoot Orange Juice Drink 4 x,Robinsons,beverages,https://images.openfoodfacts.org/images/products/501/010/211/1929/front_en.10.400.jpg,b
Smoothie mangue passion,Les Fruisettes,beverages,https://images.openfoodfacts.org/images/products/370/100/240/0740/front_fr.4.400.jpg,d
Vio Blue,Coca-Cola,beverages,https://images.openfoodfacts.org/images/products/544/900/012/2117/front_fr.4.400.jpg,unknown
Tropico orange gourmande 1.5L,Tropico,beverages,,e
Thé Bio / Thé Noir et boutons de rose,Aromandise,beverages,https://images.openfoodfacts.org/images/products/356/046/879/3083/front_fr.4.400.jpg,c
Antioxidant,Vitamin Well,beverages,https://images.openfoodfacts.org/images/products/735/004/271/6630/front_fr.4.400.jpg,c
Shaker Latte Macchiato,Luxlait,beverages,,e
Yannoh,Lima,beverages,https://images.openfoodfacts.org/images/products/201/770/249/9795/front_fr.4.400.jpg,e
Vitarmonyl Aqua Ligne Brûle-graisse + Draineur Sachets,AquaLigne,beverages,,b
Pompelmo,Plose,beverages,https://images.openfoodfacts.org/images/products/801/787/000/0339/front_fr.8.400.jpg,unknown
Sémillante Abricot,Sémillante,beverages,https://images.openfoodfacts.org/images/products/327/133/006/1765/front_fr.4.400.jpg,c
Limonade Nature Bio,Elixia,beverages,https://images.openfoodfacts.org/images/products/376/004/517/5145/front_fr.5.400.jpg,d
Pommes mirabelles,Lacroix,beverages,https://images.openfoodfacts.org/images/products/377/000/033/5095/front_fr.4.400.jpg,e
Kofola original,,beverages,https://images.openfoodfacts.org/images/products/859/523/121/3654/front_fr.3.400.jpg,d
Lady Boba,Lady Boba,beverages,https://images.openfoodfacts.org/images/products/471/111/502/0048/front_fr.10.400.jpg,d
Sirop goût Cactus,A'rom,beverages,https://images.openfoodfacts.org/images/products/370/038/970/0825/front_fr.9.400.jpg,e
Nuoc mam,Vinawang,beverages,https://images.openfoodfacts.org/images/products/893/500/090/3124/front_fr.7.400.jpg,e
Jus de fruits cocktail exotique,Tropicana,beverages,https://images.openfoodfacts.org/images/products/541/018/803/2581/front_fr.6.400.jpg,e
THÉ AU CITRON BIO 355ML,Galvanina,beverages,https://images.openfoodfacts.org/images/products/800/788/576/1646/front_fr.20.400.jpg,d
Mango Juice 330 ML Iam Super Juice,Iam Super Juce,beverages,https://images.openfoodfacts.org/images/products/871/886/828/3054/front_fr.4.400.jpg,d
Oranges,Monoprix,beverages,https://images.openfoodfacts.org/images/products/335/003/328/8720/front_fr.19.400.jpg,b
Yakult,Yakult,beverages,https://images.openfoodfacts.org/images/products/489/101/489/6033/front_fr.4.400.jpg,e
Yellow tail,The Casella family,beverages,,unknown
Chinò le bibite italiane',"Nestlé, San Pellegrino",beverages,https://images.openfoodfacts.org/images/products/800/227/064/6584/front_fr.8.400.jpg,e
Boisson Tamarin,Teptip,beverages,https://images.openfoodfacts.org/images/products/885/441/900/2450/front_fr.24.400.jpg,e
Aloe Vera juice,Aloe Pura,beverages,https://images.openfoodfacts.org/images/products/502/935/400/0189/front_fr.14.400.jpg,unknown
Le sirop bio grenadine,Pressade,beverages,https://images.openfoodfacts.org/images/products/325/469/158/8812/front_fr.40.400.jpg,d
Söhnlein Brillant Melone,,beverages,https://images.openfoodfacts.org/images/products/400/331/001/6910/front_fr.3.400.jpg,e
Harpagophytum (griffe Du Diable) Extrait De Plante Fraîche Bio - 50 ML - Biover,Bioverde,beverages,,b
Compal essencial frutos vermelhos,Compal essencial,beverages,https://images.openfoodfacts.org/images/products/000/005/604/0593/front_fr.9.400.jpg,unknown
"Jus D'orange, à Base De Concentré, Avec Pulpe, 100 Centilitres, Marque Cora",Cora,beverages,,e
Thé vert à l'orange,1336,beverages,https://images.openfoodfacts.org/images/products/370/096/810/0381/front_fr.4.400.jpg,b
Infusion Respiration Thym - Eucalyptus,Adanim Bio,beverages,https://images.openfoodfacts.org/images/products/729/000/052/9974/front_fr.4.400.jpg,c
Tradition,Aldi,beverages,https://images.openfoodfacts.org/images/products/000/002/603/3372/front_fr.12.400.jpg,b
Crown Royal Whisky 40º,Crown Royal Canada,beverages,https://images.openfoodfacts.org/images/products/008/700/000/7246/front_fr.6.400.jpg,unknown
Gerlinéa - Pause-café Minceur Au Café Vert,Gerlinéa,beverages,,b
Aloe,Green Beverages,beverages,https://images.openfoodfacts.org/images/products/885/894/745/0172/front_fr.4.400.jpg,c
San Benedetto Ice Lime Water Zero,San Benedetto,beverages,https://images.openfoodfacts.org/images/products/800/162/000/7570/front_fr.21.400.jpg,b
Concentre saveur limonade,,beverages,https://images.openfoodfacts.org/images/products/326/526/146/6201/front_fr.3.400.jpg,unknown
